"rank";"id";"name";"id_other";"name_other";"height_diff";"height_diff_other";"length";"length_other";"duration";"duration_other";"slope_cat";"slope_cat_other";"slopeType";"slopetype_other";"regionId";"regionid_other";"embedding";"embedding_other";"angle"
1;271;Dantercepies ;332;Ciampinoi 4;654;455;3.000;2.800;624;637;medium;medium;red;red;4;4;{0.034194290494614664,0.25,0.19961612284069097,0.6666666666666666,0.5,0.3333333333333333};{0.023789605772247202,0.23333333333333334,0.2037747920665387,0.6666666666666666,0.5,0.3333333333333333};0,0200830718
1;271;Dantercepies ;332;Ciampinoi 4;654;455;3.000;2.800;624;637;medium;medium;red;red;4;4;{0.034194290494614664,0.25,0.19961612284069097,0.6666666666666666,0.5,0.3333333333333333};{0.023789605772247202,0.23333333333333334,0.2037747920665387,0.6666666666666666,0.5,0.3333333333333333};0,0200830718
3;271;Dantercepies ;365;Fermeda 1;654;471;3.000;2.600;624;501;medium;medium;red;red;4;4;{0.034194290494614664,0.25,0.19961612284069097,0.6666666666666666,0.5,0.3333333333333333};{0.024626163337864687,0.21666666666666667,0.16026871401151632,0.6666666666666666,0.5,0.3333333333333333};0,0524488203
3;271;Dantercepies ;365;Fermeda 1;654;471;3.000;2.600;624;501;medium;medium;red;red;4;4;{0.034194290494614664,0.25,0.19961612284069097,0.6666666666666666,0.5,0.3333333333333333};{0.024626163337864687,0.21666666666666667,0.16026871401151632,0.6666666666666666,0.5,0.3333333333333333};0,0524488203
1;275;Cir;331;Ciampinoi 3;679;679;3.300;2.600;564;429;hard;hard;black;black;4;4;{0.03550141169089198,0.275,0.18042226487523993,1.0,0.75,0.3333333333333333};{0.03550141169089198,0.21666666666666667,0.13723608445297505,1.0,0.75,0.3333333333333333};0,0725797765
2;275;Cir;511;Re Laurino;679;588;3.300;2.650;564;717;hard;hard;black;black;4;5;{0.03550141169089198,0.275,0.18042226487523993,1.0,0.75,0.3333333333333333};{0.030743490536442538,0.22083333333333333,0.22936660268714013,1.0,0.75,0.4166666666666667};0,1108902982
3;275;Cir;480;Ciampac - Alba;679;650;3.300;2.200;564;620;hard;hard;black;black;4;5;{0.03550141169089198,0.275,0.18042226487523993,1.0,0.75,0.3333333333333333};{0.03398515110321029,0.18333333333333332,0.19833653230966092,1.0,0.75,0.4166666666666667};0,125181637
1;277;Larciunei;264;Biancaneve;1.339;38;400;430;262;257;easy;easy;blue;blue;4;4;{0.0700094112726132,0.03333333333333333,0.0838131797824696,0.3333333333333333,0.25,0.3333333333333333};{0.0019868242183415244,0.035833333333333335,0.08221369161868203,0.3333333333333333,0.25,0.3333333333333333};0,0680873021
2;277;Larciunei;411;Ludy;1.339;36;400;320;262;276;easy;easy;blue;blue;4;4;{0.0700094112726132,0.03333333333333333,0.0838131797824696,0.3333333333333333,0.25,0.3333333333333333};{0.001882254522639339,0.02666666666666667,0.08829174664107485,0.3333333333333333,0.25,0.3333333333333333};0,0685989176
3;277;Larciunei;410;Funivia Ortisei - MezdÃ­;1.339;68;400;520;262;326;easy;easy;blue;blue;4;4;{0.0700094112726132,0.03333333333333333,0.0838131797824696,0.3333333333333333,0.25,0.3333333333333333};{0.003555369653874307,0.043333333333333335,0.10428662827895073,0.3333333333333333,0.25,0.3333333333333333};0,0702517028
1;286;Val Setus;327;Grohmann;164;113;600;607;162;164;medium;medium;red;red;4;4;{0.008574715047579212,0.05,0.05182341650671785,0.6666666666666666,0.5,0.3333333333333333};{0.005908187807173481,0.050583333333333334,0.052463211772232884,0.6666666666666666,0.5,0.3333333333333333};0,0028035662
2;286;Val Setus;388;Laurin Valle - SpitzbÃ¼hl;164;50;600;500;162;135;medium;medium;red;red;4;4;{0.008574715047579212,0.05,0.05182341650671785,0.6666666666666666,0.5,0.3333333333333333};{0.002614242392554638,0.041666666666666664,0.04318618042226487,0.6666666666666666,0.5,0.3333333333333333};0,0134005047
3;286;Val Setus;338;Terza Punta;164;90;600;500;162;197;medium;medium;red;red;4;4;{0.008574715047579212,0.05,0.05182341650671785,0.6666666666666666,0.5,0.3333333333333333};{0.004705636306598347,0.041666666666666664,0.06301983365323097,0.6666666666666666,0.5,0.3333333333333333};0,0144835759
1;288;Mickey Mouse;294;collegamento - risaccia dantercepies;10;75;50;200;14;25;easy;easy;blue;blue;4;4;{0.0005228484785109,0.004166666666666667,0.004478566858605247,0.3333333333333333,0.25,0.3333333333333333};{0.003921363588831957,0.016666666666666666,0.00799744081893794,0.3333333333333333,0.25,0.3333333333333333};0,013423203
2;288;Mickey Mouse;447;Verbindung Florian - Floralpina;10;-62;50;150;14;68;easy;easy;blue;blue;4;4;{0.0005228484785109,0.004166666666666667,0.004478566858605247,0.3333333333333333,0.25,0.3333333333333333};{-0.0032416605667677507,0.0125,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};0,0195454179
3;288;Mickey Mouse;323;Gabia;10;-45;50;250;14;68;easy;easy;blue;blue;4;4;{0.0005228484785109,0.004166666666666667,0.004478566858605247,0.3333333333333333,0.25,0.3333333333333333};{-0.0023528181532991737,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};0,0241754964
1;292;La Ria;412;MezdÃ¬;310;250;1.110;957;310;259;hard;hard;black;black;4;4;{0.016208302833838752,0.0925,0.09916826615483046,1.0,0.75,0.3333333333333333};{0.013071211962773189,0.07975,0.08285348688419705,1.0,0.75,0.3333333333333333};0,0209422029
1;292;La Ria;412;MezdÃ¬;310;250;1.110;957;310;259;hard;hard;black;black;4;4;{0.016208302833838752,0.0925,0.09916826615483046,1.0,0.75,0.3333333333333333};{0.013071211962773189,0.07975,0.08285348688419705,1.0,0.75,0.3333333333333333};0,0209422029
3;292;La Ria;300;Paprica;310;294;1.110;1.100;310;404;hard;hard;black;black;4;4;{0.016208302833838752,0.0925,0.09916826615483046,1.0,0.75,0.3333333333333333};{0.015371745268221269,0.09166666666666666,0.12923864363403711,1.0,0.75,0.3333333333333333};0,030093552
3;292;La Ria;300;Paprica;310;294;1.110;1.100;310;404;hard;hard;black;black;4;4;{0.016208302833838752,0.0925,0.09916826615483046,1.0,0.75,0.3333333333333333};{0.015371745268221269,0.09166666666666666,0.12923864363403711,1.0,0.75,0.3333333333333333};0,030093552
1;293;Pista del Lupo;441;Strega 1;75;87;600;700;181;190;easy;easy;blue;blue;4;4;{0.003921363588831957,0.05,0.05790147152911068,0.3333333333333333,0.25,0.3333333333333333};{0.00454878176304507,0.058333333333333334,0.060780550223928344,0.3333333333333333,0.25,0.3333333333333333};0,0088389588
1;293;Pista del Lupo;441;Strega 1;75;87;600;700;181;190;easy;easy;blue;blue;4;4;{0.003921363588831957,0.05,0.05790147152911068,0.3333333333333333,0.25,0.3333333333333333};{0.00454878176304507,0.058333333333333334,0.060780550223928344,0.3333333333333333,0.25,0.3333333333333333};0,0088389588
3;293;Pista del Lupo;347;Cendevaves 2;75;40;600;500;181;165;easy;easy;blue;blue;4;4;{0.003921363588831957,0.05,0.05790147152911068,0.3333333333333333,0.25,0.3333333333333333};{0.00209139391404371,0.041666666666666664,0.052783109404990404,0.3333333333333333,0.25,0.3333333333333333};0,0099494153
3;293;Pista del Lupo;347;Cendevaves 2;75;40;600;500;181;165;easy;easy;blue;blue;4;4;{0.003921363588831957,0.05,0.05790147152911068,0.3333333333333333,0.25,0.3333333333333333};{0.00209139391404371,0.041666666666666664,0.052783109404990404,0.3333333333333333,0.25,0.3333333333333333};0,0099494153
1;294;collegamento - risaccia dantercepies;288;Mickey Mouse;75;10;200;50;25;14;easy;easy;blue;blue;4;4;{0.003921363588831957,0.016666666666666666,0.00799744081893794,0.3333333333333333,0.25,0.3333333333333333};{0.0005228484785109,0.004166666666666667,0.004478566858605247,0.3333333333333333,0.25,0.3333333333333333};0,013423203
1;294;collegamento - risaccia dantercepies;288;Mickey Mouse;75;10;200;50;25;14;easy;easy;blue;blue;4;4;{0.003921363588831957,0.016666666666666666,0.00799744081893794,0.3333333333333333,0.25,0.3333333333333333};{0.0005228484785109,0.004166666666666667,0.004478566858605247,0.3333333333333333,0.25,0.3333333333333333};0,013423203
3;294;collegamento - risaccia dantercepies;323;Gabia;75;-45;200;250;25;68;easy;easy;blue;blue;4;4;{0.003921363588831957,0.016666666666666666,0.00799744081893794,0.3333333333333333,0.25,0.3333333333333333};{-0.0023528181532991737,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};0,0156825683
3;294;collegamento - risaccia dantercepies;323;Gabia;75;-45;200;250;25;68;easy;easy;blue;blue;4;4;{0.003921363588831957,0.016666666666666666,0.00799744081893794,0.3333333333333333,0.25,0.3333333333333333};{-0.0023528181532991737,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};0,0156825683
1;295;Ciampinoi - Piza Pranseies;336;Piza Pranseies - Ciampinoi ;9;25;140;150;179;130;medium;medium;red;red;4;4;{0.0004705636306598,0.011666666666666667,0.05726167626359565,0.6666666666666666,0.5,0.3333333333333333};{0.001307121196277319,0.0125,0.04158669225847729,0.6666666666666666,0.5,0.3333333333333333};0,0157193956
2;295;Ciampinoi - Piza Pranseies;440;Bullaccia - Strega;9;17;140;250;179;131;medium;medium;red;red;4;4;{0.0004705636306598,0.011666666666666667,0.05726167626359565,0.6666666666666666,0.5,0.3333333333333333};{0.0008888424134686,0.020833333333333332,0.0419065898912348,0.6666666666666666,0.5,0.3333333333333333};0,0178880243
3;295;Ciampinoi - Piza Pranseies;407;Floralpina - Punta d`Oro;9;30;140;300;179;132;medium;medium;red;red;4;4;{0.0004705636306598,0.011666666666666667,0.05726167626359565,0.6666666666666666,0.5,0.3333333333333333};{0.0015685454355327825,0.025,0.04222648752399232,0.6666666666666666,0.5,0.3333333333333333};0,0201256116
1;300;Paprica;357;Catores;294;190;1.100;900;404;442;hard;hard;black;black;4;4;{0.015371745268221269,0.09166666666666666,0.12923864363403711,1.0,0.75,0.3333333333333333};{0.009934121091707623,0.075,0.1413947536788228,1.0,0.75,0.3333333333333333};0,0213334607
2;300;Paprica;292;La Ria;294;310;1.100;1.110;404;310;hard;hard;black;black;4;4;{0.015371745268221269,0.09166666666666666,0.12923864363403711,1.0,0.75,0.3333333333333333};{0.016208302833838752,0.0925,0.09916826615483046,1.0,0.75,0.3333333333333333};0,030093552
3;300;Paprica;438;Puflatsch Race;294;249;1.100;1.120;404;513;hard;hard;black;black;4;4;{0.015371745268221269,0.09166666666666666,0.12923864363403711,1.0,0.75,0.3333333333333333};{0.013018927114922096,0.09333333333333334,0.16410748560460653,1.0,0.75,0.3333333333333333};0,0349878503
1;315;Paprika - Comici1;345;Collegamento Freina - Costabella;248;248;1.166;1.166;83;76;medium;medium;red;red;4;4;{0.012966642267071003,0.09716666666666667,0.026551503518873962,0.6666666666666666,0.5,0.3333333333333333};{0.012966642267071003,0.09716666666666667,0.02431222008957134,0.6666666666666666,0.5,0.3333333333333333};0,0022392834
2;315;Paprika - Comici1;316;Piz Seteur - Gran Paradiso;248;248;1.166;1.200;83;142;medium;medium;red;red;4;4;{0.012966642267071003,0.09716666666666667,0.026551503518873962,0.6666666666666666,0.5,0.3333333333333333};{0.012966642267071003,0.1,0.045425463851567496,0.6666666666666666,0.5,0.3333333333333333};0,0190854436
3;315;Paprika - Comici1;426;Monte Piz;248;162;1.166;1.250;83;159;medium;medium;red;red;4;4;{0.012966642267071003,0.09716666666666667,0.026551503518873962,0.6666666666666666,0.5,0.3333333333333333};{0.008470145351877026,0.10416666666666667,0.0508637236084453,0.6666666666666666,0.5,0.3333333333333333};0,0256963525
1;316;Piz Seteur - Gran Paradiso;426;Monte Piz;248;162;1.200;1.250;142;159;medium;medium;red;red;4;4;{0.012966642267071003,0.1,0.045425463851567496,0.6666666666666666,0.5,0.3333333333333333};{0.008470145351877026,0.10416666666666667,0.0508637236084453,0.6666666666666666,0.5,0.3333333333333333};0,0081947706
2;316;Piz Seteur - Gran Paradiso;396;Panorama - Laurin;248;130;1.200;1.000;142;154;medium;medium;red;red;4;4;{0.012966642267071003,0.1,0.045425463851567496,0.6666666666666666,0.5,0.3333333333333333};{0.006797030220642058,0.08333333333333333,0.04926423544465771,0.6666666666666666,0.5,0.3333333333333333};0,0181818057
3;316;Piz Seteur - Gran Paradiso;315;Paprika - Comici1;248;248;1.200;1.166;142;83;medium;medium;red;red;4;4;{0.012966642267071003,0.1,0.045425463851567496,0.6666666666666666,0.5,0.3333333333333333};{0.012966642267071003,0.09716666666666667,0.026551503518873962,0.6666666666666666,0.5,0.3333333333333333};0,0190854436
1;317;Pista di collegamento Gran Paradiso - Sotsasslong;443;Strega - Puflatsch lunga;4;12;200;131;20;35;medium;medium;red;red;4;4;{0.0002091393914044,0.016666666666666666,0.006397952655150352,0.6666666666666666,0.5,0.3333333333333333};{0.0006274181742131,0.010916666666666667,0.011196417146513116,0.6666666666666666,0.5,0.3333333333333333};0,0075008479
2;317;Pista di collegamento Gran Paradiso - Sotsasslong;291;Dantercepies-collegamento;4;200;200;20;20;18;medium;medium;red;red;4;4;{0.0002091393914044,0.016666666666666666,0.006397952655150352,0.6666666666666666,0.5,0.3333333333333333};{0.010456969570218551,0.0016666666666666668,0.005758157389635317,0.6666666666666666,0.5,0.3333333333333333};0,0181776611
3;317;Pista di collegamento Gran Paradiso - Sotsasslong;336;Piza Pranseies - Ciampinoi ;4;25;200;150;20;130;medium;medium;red;red;4;4;{0.0002091393914044,0.016666666666666666,0.006397952655150352,0.6666666666666666,0.5,0.3333333333333333};{0.001307121196277319,0.0125,0.04158669225847729,0.6666666666666666,0.5,0.3333333333333333};0,0354515736
1;323;Gabia;447;Verbindung Florian - Floralpina;-45;-62;250;150;68;68;easy;easy;blue;blue;4;4;{-0.0023528181532991737,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};{-0.0032416605667677507,0.0125,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};0,0083806017
2;323;Gabia;294;collegamento - risaccia dantercepies;-45;75;250;200;68;25;easy;easy;blue;blue;4;4;{-0.0023528181532991737,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};{0.003921363588831957,0.016666666666666666,0.00799744081893794,0.3333333333333333,0.25,0.3333333333333333};0,0156825683
3;323;Gabia;419;Monte Piz - Icaro - Leo Demetz;-45;27;250;250;68;124;easy;easy;blue;blue;4;4;{-0.0023528181532991737,0.020833333333333332,0.021753039027511197,0.3333333333333333,0.25,0.3333333333333333};{0.0014116908919795043,0.020833333333333332,0.03966730646193218,0.3333333333333333,0.25,0.3333333333333333};0,0183055321
1;324;Rodella;326;Salei;171;169;915;737;248;199;medium;medium;red;red;4;4;{0.008940708982536861,0.07625,0.07933461292386436,0.6666666666666666,0.5,0.3333333333333333};{0.008836139286834676,0.06141666666666667,0.063659628918746,0.6666666666666666,0.5,0.3333333333333333};0,021581099
2;324;Rodella;267;Frea;171;170;915;1.000;248;319;medium;medium;red;red;4;4;{0.008940708982536861,0.07625,0.07933461292386436,0.6666666666666666,0.5,0.3333333333333333};{0.008888424134685768,0.08333333333333333,0.10204734484964811,0.6666666666666666,0.5,0.3333333333333333};0,0237916905
3;324;Rodella;337;Collegamento Ciampinoi - Costabella  ;171;248;915;1.166;248;285;medium;medium;red;red;4;4;{0.008940708982536861,0.07625,0.07933461292386436,0.6666666666666666,0.5,0.3333333333333333};{0.012966642267071003,0.09716666666666667,0.09117082533589252,0.6666666666666666,0.5,0.3333333333333333};0,0243682377
1;325;Cinque Dita;389;Laurin Monte - SpitzbÃ¼hl;248;139;1.166;1.250;316;322;medium;medium;red;red;4;4;{0.012966642267071003,0.09716666666666667,0.10108765195137556,0.6666666666666666,0.5,0.3333333333333333};{0.007267593851301893,0.10416666666666667,0.10300703774792067,0.6666666666666666,0.5,0.3333333333333333};0,0092283907
2;325;Cinque Dita;337;Collegamento Ciampinoi - Costabella  ;248;248;1.166;1.166;316;285;medium;medium;red;red;4;4;{0.012966642267071003,0.09716666666666667,0.10108765195137556,0.6666666666666666,0.5,0.3333333333333333};{0.012966642267071003,0.09716666666666667,0.09117082533589252,0.6666666666666666,0.5,0.3333333333333333};0,0099168266
3;325;Cinque Dita;404;Floralpina 28;248;230;1.166;1.300;316;342;medium;medium;red;red;4;4;{0.012966642267071003,0.09716666666666667,0.10108765195137556,0.6666666666666666,0.5,0.3333333333333333};{0.012025515005751334,0.10833333333333334,0.10940499040307101,0.6666666666666666,0.5,0.3333333333333333};0,0139555825
1;326;Salei;327;Grohmann;169;113;737;607;199;164;medium;medium;red;red;4;4;{0.008836139286834676,0.06141666666666667,0.063659628918746,0.6666666666666666,0.5,0.3333333333333333};{0.005908187807173481,0.050583333333333334,0.052463211772232884,0.6666666666666666,0.5,0.3333333333333333};0,015852248
2;326;Salei;286;Val Setus;169;164;737;600;199;162;medium;medium;red;red;4;4;{0.008836139286834676,0.06141666666666667,0.063659628918746,0.6666666666666666,0.5,0.3333333333333333};{0.008574715047579212,0.05,0.05182341650671785,0.6666666666666666,0.5,0.3333333333333333};0,0164470224
3;326;Salei;338;Terza Punta;169;90;737;500;199;197;medium;medium;red;red;4;4;{0.008836139286834676,0.06141666666666667,0.063659628918746,0.6666666666666666,0.5,0.3333333333333333};{0.004705636306598347,0.041666666666666664,0.06301983365323097,0.6666666666666666,0.5,0.3333333333333333};0,0201874439
1;327;Grohmann;286;Val Setus;113;164;607;600;164;162;medium;medium;red;red;4;4;{0.005908187807173481,0.050583333333333334,0.052463211772232884,0.6666666666666666,0.5,0.3333333333333333};{0.008574715047579212,0.05,0.05182341650671785,0.6666666666666666,0.5,0.3333333333333333};0,0028035662
2;327;Grohmann;388;Laurin Valle - SpitzbÃ¼hl;113;50;607;500;164;135;medium;medium;red;red;4;4;{0.005908187807173481,0.050583333333333334,0.052463211772232884,0.6666666666666666,0.5,0.3333333333333333};{0.002614242392554638,0.041666666666666664,0.04318618042226487,0.6666666666666666,0.5,0.3333333333333333};0,0132823316
3;327;Grohmann;338;Terza Punta;113;90;607;500;164;197;medium;medium;red;red;4;4;{0.005908187807173481,0.050583333333333334,0.052463211772232884,0.6666666666666666,0.5,0.3333333333333333};{0.004705636306598347,0.041666666666666664,0.06301983365323097,0.6666666666666666,0.5,0.3333333333333333};0,0138706647
1;331;Ciampinoi 3;275;Cir;679;679;2.600;3.300;429;564;hard;hard;black;black;4;4;{0.03550141169089198,0.21666666666666667,0.13723608445297505,1.0,0.75,0.3333333333333333};{0.03550141169089198,0.275,0.18042226487523993,1.0,0.75,0.3333333333333333};0,0725797765
2;331;Ciampinoi 3;349;Alpha;679;375;2.600;1.800;429;533;hard;hard;black;black;4;4;{0.03550141169089198,0.21666666666666667,0.13723608445297505,1.0,0.75,0.3333333333333333};{0.019606817944159784,0.15,0.17050543825975686,1.0,0.75,0.3333333333333333};0,0761835445
3;331;Ciampinoi 3;492;Vulcano;679;566;2.600;2.000;429;424;hard;hard;black;black;4;5;{0.03550141169089198,0.21666666666666667,0.13723608445297505,1.0,0.75,0.3333333333333333};{0.0295932238837185,0.16666666666666666,0.13563659628918745,1.0,0.75,0.4166666666666667};0,0973750969
1;332;Ciampinoi 4;271;Dantercepies ;455;654;2.800;3.000;637;624;medium;medium;red;red;4;4;{0.023789605772247202,0.23333333333333334,0.2037747920665387,0.6666666666666666,0.5,0.3333333333333333};{0.034194290494614664,0.25,0.19961612284069097,0.6666666666666666,0.5,0.3333333333333333};0,0200830718
2;332;Ciampinoi 4;365;Fermeda 1;455;471;2.800;2.600;637;501;medium;medium;red;red;4;4;{0.023789605772247202,0.23333333333333334,0.2037747920665387,0.6666666666666666,0.5,0.3333333333333333};{0.024626163337864687,0.21666666666666667,0.16026871401151632,0.6666666666666666,0.5,0.3333333333333333};0,0465967427
